Dijkstra,1989,1289,21,122933,3.565985,5.223,-1
Dijkstra,589,2390,44,25314,0.844372,11.803,-1
Dijkstra,1690,990,17,115239,3.633415,5.158,-1
Dijkstra,290,2091,48,16979,1.103377,12.923,-1
Dijkstra,1391,691,19,109679,3.180828,5.805,-1
Dijkstra,2492,1792,21,291670,12.337092,5.303,-1
Dijkstra,1092,392,19,63280,1.947738,4.995,-1
Dijkstra,2193,1493,21,227087,6.538118,5.349,-1
Dijkstra,793,93,17,34553,1.109771,4.637,-1
Dijkstra,1894,1194,15,159091,4.609614,6.46,-1
Dijkstra,494,2295,52,29437,0.994088,13.33,-1
Dijkstra,1595,895,15,113206,3.313642,6.178,-1
Dijkstra,195,1996,52,15297,0.582285,12.95,-1
Dijkstra,1296,596,23,102192,2.997599,5.321,-1
Dijkstra,2397,1697,17,235302,6.863494,5.283,-1
Dijkstra,997,297,23,66050,2.009771,5.478,-1
Dijkstra,2098,1398,23,234076,6.852304,5.012,-1
Dijkstra,698,2499,50,44884,1.411954,13.222,-1
Dijkstra,1799,1099,21,150717,4.432208,4.915,-1
Dijkstra,399,2200,50,33022,1.095072,13.185,-1
Dijkstra,1500,800,17,118854,3.487443,4.963,-1
Dijkstra,100,1901,95,12584,0.512634,22.314,-1
Dijkstra,1201,501,15,59454,1.792013,6.123,-1
Dijkstra,2302,1602,15,231255,6.647676,6.06,-1
Dijkstra,902,202,17,30544,1.005358,4.542,-1
Dijkstra,2003,1303,17,210957,6.023075,5.715,-1
Dijkstra,603,2404,48,22741,0.785806,12.491,-1
Dijkstra,1704,1004,17,140085,4.031724,5.013,-1
Dijkstra,304,2105,48,11181,0.476095,12.997,-1
Dijkstra,1405,705,17,64188,1.934444,4.772,-1
Dijkstra,5,1806,48,7260,0.367092,12.25,-1
Dijkstra,1106,406,21,56538,1.739797,5.037,-1
Dijkstra,2207,1507,15,182773,5.246823,4.613,-1
Dijkstra,807,107,19,29034,0.965522,4.502,-1
Dijkstra,1908,1208,17,145628,4.201865,4.9,-1
Dijkstra,508,2309,52,17294,0.638284,11.859,-1
Dijkstra,1609,909,17,122879,3.534998,5.472,-1
Dijkstra,209,2010,54,8347,0.39214,11.874,-1
Dijkstra,1310,610,21,81496,2.381516,5.623,-1
Dijkstra,2411,1711,17,246347,7.005878,4.616,-1
Dijkstra,1011,311,23,48083,1.472638,5.946,-1
Dijkstra,2112,1412,17,168975,4.817051,4.116,-1
Dijkstra,712,12,21,22795,0.774597,5.43,-1
Dijkstra,1813,1113,17,111246,3.221103,5.939,-1
Dijkstra,413,2214,54,14960,0.565772,13.723,-1
Dijkstra,1514,814,17,88334,2.60174,5.021,-1
Dijkstra,114,1915,52,6656,0.367931,13.937,-1
Dijkstra,1215,515,21,50825,1.557644,4.969,-1
Dijkstra,2316,1616,21,231427,6.685863,5.958,-1
Dijkstra,916,216,19,28702,0.931649,5.804,-1
Dijkstra,2017,1317,21,173015,4.975815,5.899,-1
Dijkstra,617,2418,62,18283,0.659377,11.78,-1
Dijkstra,1718,1018,15,103958,3.039508,6.013,-1
Dijkstra,318,2119,58,11095,0.475548,14.23,-1
Dijkstra,1419,719,17,68324,2.060745,5.216,-1
Dijkstra,19,1820,54,5734,0.345008,12.57,-1
Dijkstra,1120,420,19,33443,1.083044,4.61,-1
Dijkstra,2221,1521,17,177970,5.136998,5.017,-1
Dijkstra,821,121,19,28267,0.917194,5.088,-1
Dijkstra,1922,1222,21,141378,4.053943,5.133,-1
Dijkstra,522,2323,58,15825,0.590633,11.409,-1
Dijkstra,1623,923,21,123313,3.520951,5.512,-1
Dijkstra,223,2024,50,9124,0.413227,11.285,-1
Dijkstra,1324,624,17,52115,1.578095,4.255,-1
Dijkstra,2425,1725,17,150188,4.452926,5.328,-1
Dijkstra,1025,325,17,44985,1.455735,5.067,-1
Dijkstra,2126,1426,19,135120,3.893442,4.517,-1
Dijkstra,726,26,17,27266,0.888848,4.016,-1
Dijkstra,1827,1127,21,178865,5.048639,4.368,-1
Dijkstra,427,2228,52,13482,0.553428,11.443,-1
Dijkstra,1528,828,19,92281,2.738745,4.78,-1
Dijkstra,128,1929,52,7514,0.372413,11.561,-1
Dijkstra,1229,529,21,64698,1.918549,4.842,-1
Dijkstra,2330,1630,19,251304,7.097284,6.002,-1
Dijkstra,930,230,19,45246,1.408566,5.798,-1
Dijkstra,2031,1331,21,204323,5.804307,6.421,-1
Dijkstra,631,2432,60,21212,0.733694,13.668,-1
Dijkstra,1732,1032,19,116299,3.531011,6.274,-1
Dijkstra,332,2133,48,13859,0.568185,13.321,-1
Dijkstra,1433,733,15,68092,2.085726,6.193,-1
Dijkstra,33,1834,52,7471,0.36889,14.246,-1
Dijkstra,1134,434,21,68663,2.070615,6.173,-1
Dijkstra,2235,1535,19,193633,5.8376,4.689,-1
Dijkstra,835,135,19,39511,1.494841,4.506,-1
Dijkstra,1936,1236,15,107260,3.469857,4.57,-1
Dijkstra,536,2337,50,20333,0.783424,12.797,-1
Dijkstra,1637,937,17,98419,3.065829,6.158,-1
Dijkstra,237,2038,50,12679,0.531974,12.573,-1
Dijkstra,1338,638,17,79469,2.404793,5.893,-1
Dijkstra,2439,1739,15,126318,5.485906,4,-1
Dijkstra,1039,339,17,39189,1.610033,4.897,-1
Dijkstra,2140,1440,17,185928,6.863056,5.412,-1
Dijkstra,740,40,15,28177,1.312487,5.006,-1
Dijkstra,1841,1141,19,183927,5.847256,6.237,-1
Dijkstra,441,2242,48,22231,1.053197,12.4,-1
Dijkstra,1542,842,23,114697,3.453319,6.166,-1
Astar,86,1887,38,49123,1.680598,16.214,14962
Astar,1187,487,15,15,0.216038,6.65,825
Astar,2288,1588,15,15,0.163183,7.373,826
Astar,888,188,15,15,0.161918,8.28,827
Astar,1989,1289,15,15,0.165629,6.375,825
Astar,589,2390,38,237433,7.053162,12.955,14958
Astar,1690,990,15,15,0.177807,6.58,825
Astar,290,2091,38,105910,3.170584,17.911,14963
Astar,1391,691,15,15,0.163318,9.186,828
Astar,2492,1792,15,15,0.166508,8.11,827
Astar,1092,392,15,15,0.16714,6.48,825
Astar,2193,1493,15,15,0.166287,7.606,826
Astar,793,93,15,15,0.166426,5.785,824
Astar,1894,1194,15,15,0.165769,6.952,825
Astar,494,2295,38,370041,10.959708,16.75,14962
Astar,1595,895,15,15,0.169582,6.808,825
Astar,195,1996,38,95067,2.872658,20.103,14966
Astar,1296,596,15,15,0.161307,8.291,827
Astar,2397,1697,15,15,0.162953,6.404,825
Astar,997,297,15,15,0.16232,6,825
Astar,2098,1398,15,15,0.162095,7.977,826
Astar,698,2499,38,1310664,41.182511,19.74,14965
Astar,1799,1099,15,15,0.178797,6.554,825
Astar,399,2200,38,364860,10.924719,17.14,14963
Astar,1500,800,15,15,0.164708,5.879,824
Astar,100,1901,87,37633,1.235534,34.009,104473
Astar,1201,501,15,15,0.167592,6.284,825
Astar,2302,1602,15,15,0.166021,6.06,825
Astar,902,202,15,15,0.16383,6.233,825
Astar,2003,1303,15,15,0.163891,6.834,825
Astar,603,2404,38,625279,18.174735,18.793,14964
Astar,1704,1004,15,15,0.175871,6.388,825
Astar,304,2105,38,132253,3.943956,18.931,14964
Astar,1405,705,15,15,0.162482,5.019,824
Astar,5,1806,38,4091,0.279343,15.815,14961
Astar,1106,406,15,15,0.162196,7.889,826
Astar,2207,1507,15,15,0.16145,4.613,823
Astar,807,107,15,15,0.163127,7.057,826
Astar,1908,1208,15,15,0.164368,6.396,825
Astar,508,2309,38,232050,6.761702,16.435,14962
Astar,1609,909,15,15,0.16623,6.418,825
Astar,209,2010,38,36929,1.240064,17.935,14963
Astar,1310,610,15,15,0.169063,8.273,827
Astar,2411,1711,15,15,0.337504,6.658,825
Astar,1011,311,15,15,0.175158,8.209,827
Astar,2112,1412,15,15,0.168162,6.37,825
Astar,712,12,15,15,0.158915,7.641,826
Astar,1813,1113,15,15,0.160102,6.472,825
Astar,413,2214,38,83580,2.493228,17.542,14963
Astar,1514,814,15,15,0.16561,6.373,825
Astar,114,1915,38,14626,0.567866,17.721,14963
Astar,1215,515,15,15,0.164348,6.924,825
Astar,2316,1616,15,15,0.163824,6.505,825
Astar,916,216,15,15,0.164564,6.666,825
Astar,2017,1317,15,15,0.163953,7.761,826
Astar,617,2418,38,133425,4.211173,20.205,14966
Astar,1718,1018,15,15,0.164388,6.792,825
Astar,318,2119,38,45577,1.446943,18.964,14964
Astar,1419,719,15,15,0.167068,6.974,825
Astar,19,1820,38,15046,0.582893,19.149,14965
Astar,1120,420,15,15,0.1665,6.425,825
Astar,2221,1521,15,15,0.166644,6.772,825
Astar,821,121,15,15,0.170452,7.045,826
Astar,1922,1222,15,15,0.166596,6.912,825
Astar,522,2323,38,90938,2.719756,19.992,14965
Astar,1623,923,15,15,0.168207,9.122,828
Astar,223,2024,38,34219,1.120846,21.674,14967
Astar,1324,624,15,15,0.171585,5.553,824
Astar,2425,1725,15,15,0.169201,6.301,825
Astar,1025,325,15,15,0.168696,7.921,826
Astar,2126,1426,15,15,0.166265,5.684,824
Astar,726,26,15,15,0.164255,6.389,825
Astar,1827,1127,15,15,0.164939,10.189,829
Astar,427,2228,38,74890,2.287282,19.927,14965
Astar,1528,828,15,15,0.166304,8.617,827
Astar,128,1929,38,33922,1.123113,19.123,14965
Astar,1229,529,15,15,0.165169,7.196,826
Astar,2330,1630,15,15,0.164415,8.831,827
Astar,930,230,15,15,0.163583,8.09,827
Astar,2031,1331,15,15,0.166462,9.379,828
Astar,631,2432,38,148411,4.336261,19.434,14965
Astar,1732,1032,15,15,0.164148,8.126,827
Astar,332,2133,38,71010,2.164394,21.823,14967
Astar,1433,733,15,15,0.166604,6.855,825
Astar,33,1834,38,39917,1.278061,17.834,14963
Astar,1134,434,15,15,0.164353,7.824,826
Astar,2235,1535,15,15,0.174358,6.281,825
Astar,835,135,15,15,0.163594,6.936,825
Astar,1936,1236,15,15,0.164848,4.57,823
Astar,536,2337,38,157555,4.665176,16.232,14962
Astar,1637,937,15,15,0.169717,7.637,826
Astar,237,2038,38,71928,2.247761,17.345,14963
Astar,1338,638,15,15,0.168245,7.581,826
Astar,2439,1739,15,15,0.166417,4.315,823
Astar,1039,339,15,15,0.163338,5.529,824
Astar,2140,1440,15,15,0.165914,6.219,825
Astar,740,40,15,15,0.164872,5.384,824
Astar,1841,1141,15,15,0.167669,8.456,827
Astar,441,2242,38,204856,6.025307,19.956,14965
Astar,1542,842,15,15,0.168874,7.724,826
