Astar,288,2089,38,89648,0.727000,19.496000000,14965.000000000
Astar,1389,689,15,15,0.177200,4.756000000,823.000000000
Astar,2490,1790,15,15,0.175998,6.568000000,825.000000000
Astar,1090,390,15,15,0.163782,7.838000000,826.000000000
Astar,2191,1491,15,15,0.168725,7.192000000,826.000000000
Astar,791,91,15,15,0.170668,5.887000000,824.000000000
Astar,1892,1192,15,15,0.187379,6.710000000,825.000000000
Astar,492,2293,38,292615,1.980357,17.760000000,14963.000000000
Astar,1593,893,15,15,0.161671,6.786000000,825.000000000
Astar,193,1994,38,86058,0.713794,18.614000000,14964.000000000
Astar,1294,594,15,15,0.167080,7.506000000,826.000000000
Astar,2395,1695,15,15,0.163645,8.452000000,827.000000000
Astar,995,295,15,15,0.188200,8.972000000,827.000000000
Astar,2096,1396,15,15,0.161821,9.529000000,828.000000000
Astar,696,2497,38,1142252,7.594193,18.191000000,14964.000000000
Astar,1797,1097,15,15,0.172252,6.718000000,825.000000000
Astar,397,2198,38,363856,2.571308,21.482000000,14967.000000000
Astar,1498,798,15,15,0.181355,7.421000000,826.000000000
Astar,98,1899,38,85285,0.714335,13.597000000,14959.000000000
Astar,1199,499,15,15,0.512552,4.505000000,823.000000000
Astar,2300,1600,15,15,0.570027,8.788000000,827.000000000
Astar,900,200,15,15,0.428586,6.732000000,825.000000000
Astar,2001,1301,15,15,0.712972,7.007000000,826.000000000
Astar,601,2402,38,1014971,18.339325,21.662000000,14967.000000000
Astar,1702,1002,15,15,0.199248,6.727000000,825.000000000
Astar,302,2103,38,172891,1.239701,16.587000000,14962.000000000
Astar,1403,703,15,15,0.169639,7.743000000,826.000000000
Astar,3,1804,38,3662,0.189173,16.633000000,14962.000000000
Astar,1104,404,15,15,0.166967,7.256000000,826.000000000
Astar,2205,1505,15,15,0.170026,7.916000000,826.000000000
Astar,805,105,15,15,0.179071,5.833000000,824.000000000
Astar,1906,1206,15,15,0.174637,7.069000000,826.000000000
Astar,506,2307,38,350497,2.402318,20.103000000,14966.000000000
Astar,1607,907,15,15,0.189792,6.583000000,825.000000000
Astar,207,2008,38,39463,0.440482,22.170000000,14968.000000000
